trial_id,w_g,braiding_phase,active_cubes,stability_score,version,timestamp,num_layers,num_polarities,max_facts,gauge_strength,omega_R
4595,111.407,0.81308,12,7.93,10.8,2026-04-17T22:57:36.232293,2,24,36,0.8825,0.02225
4596,111.409,0.81513,12,7.88,10.8,2026-04-17T22:57:36.233951,4,12,42,0.8825,0.022
4597,111.408,0.81299,12,7.93,10.8,2026-04-17T22:57:36.236116,4,24,30,0.8825,0.02275
4598,111.408,0.81465,12,7.92,10.8,2026-04-17T22:57:36.237813,4,12,30,0.8775,0.02275
4599,111.41,0.81472,12,7.85,10.8,2026-04-17T22:57:36.239453,4,18,36,0.875,0.023
4600,111.408,0.81247,12,7.93,10.8,2026-04-17T22:57:36.241050,4,24,48,0.8825,0.02225
4601,111.407,0.8143,12,7.88,10.8,2026-04-17T22:57:36.242717,2,12,36,0.8775,0.023
4602,111.408,0.81371,12,7.92,10.8,2026-04-17T22:57:36.244956,2,18,42,0.8775,0.02225
4603,111.408,0.8149,12,7.98,10.8,2026-04-17T22:57:36.246677,2,24,48,0.8825,0.0225
4604,111.409,0.81481,12,7.97,10.8,2026-04-17T22:57:36.248343,3,12,42,0.8775,0.0225
4605,111.408,0.8149,12,7.95,10.8,2026-04-17T22:57:36.249990,2,18,42,0.88,0.02225
4606,111.409,0.81579,12,7.95,10.8,2026-04-17T22:57:36.251699,3,12,24,0.88,0.02275
4607,111.407,0.81299,12,7.9,10.8,2026-04-17T22:57:36.253323,4,18,42,0.885,0.02275
4608,111.41,0.81425,12,7.9,10.8,2026-04-17T22:57:36.254957,3,18,30,0.875,0.02275
4609,111.408,0.8141,12,7.95,10.8,2026-04-17T22:57:36.256728,4,18,24,0.88,0.02225
4610,111.408,0.81423,12,7.95,10.8,2026-04-17T22:57:36.258331,4,24,24,0.885,0.0225
4611,111.408,0.81453,12,7.85,10.8,2026-04-17T22:57:36.259980,3,18,48,0.885,0.023
4612,111.408,0.81336,12,7.9,10.8,2026-04-17T22:57:36.261610,4,18,36,0.875,0.02275
4613,111.409,0.81386,12,7.9,10.8,2026-04-17T22:57:36.263233,3,24,30,0.885,0.02225
4614,111.407,0.81325,12,7.85,10.8,2026-04-17T22:57:36.264845,3,24,48,0.875,0.022
4615,111.408,0.814,12,7.9,10.8,2026-04-17T22:57:36.266489,3,24,42,0.88,0.022
4616,111.41,0.81397,12,7.88,10.8,2026-04-17T22:57:36.268102,2,12,36,0.8825,0.022
4617,111.409,0.81414,12,7.88,10.8,2026-04-17T22:57:36.269756,3,18,30,0.8825,0.022
4618,111.409,0.8129,12,7.92,10.8,2026-04-17T22:57:36.271384,3,12,24,0.8775,0.02225
4619,111.407,0.81342,12,8.0,10.8,2026-04-17T22:57:36.273005,4,12,48,0.88,0.0225
4620,111.409,0.81511,12,8.0,10.8,2026-04-17T22:57:36.274668,3,18,48,0.88,0.0225
4621,111.407,0.81501,12,7.9,10.8,2026-04-17T22:57:36.276478,3,18,30,0.885,0.02275
4622,111.407,0.81401,12,7.92,10.8,2026-04-17T22:57:36.278121,2,24,42,0.8775,0.02275
4623,111.41,0.81426,12,7.9,10.8,2026-04-17T22:57:36.279756,3,24,24,0.875,0.02225
4624,111.407,0.81322,12,7.9,10.8,2026-04-17T22:57:36.281384,2,12,30,0.885,0.02225
4625,111.406,0.81381,12,8.0,10.8,2026-04-17T22:57:36.283018,2,18,30,0.88,0.0225
4626,111.407,0.81267,12,7.95,10.8,2026-04-17T22:57:36.284670,4,18,30,0.88,0.02275
4627,111.407,0.81293,12,7.95,10.8,2026-04-17T22:57:36.286374,4,24,30,0.88,0.02275
4628,111.407,0.81438,12,7.88,10.8,2026-04-17T22:57:36.288043,4,18,24,0.8825,0.023
4629,111.41,0.81378,12,7.9,10.8,2026-04-17T22:57:36.289673,2,18,24,0.885,0.02275
4630,111.407,0.81364,12,7.88,10.8,2026-04-17T22:57:36.291301,2,18,36,0.8825,0.022
4631,111.409,0.81403,12,7.88,10.8,2026-04-17T22:57:36.292996,4,24,24,0.8775,0.022
4632,111.408,0.81284,12,7.9,10.8,2026-04-17T22:57:36.294650,4,18,36,0.875,0.02225
4633,111.408,0.81547,12,7.9,10.8,2026-04-17T22:57:36.296311,4,12,24,0.885,0.02225
4634,111.409,0.81394,12,7.88,10.8,2026-04-17T22:57:36.297944,2,18,24,0.8825,0.022
4635,111.407,0.81447,12,7.85,10.8,2026-04-17T22:57:36.299571,2,24,30,0.875,0.023
4636,111.408,0.81391,12,7.88,10.8,2026-04-17T22:57:36.301186,3,24,30,0.8775,0.022
4637,111.408,0.81353,12,7.85,10.8,2026-04-17T22:57:36.302800,3,18,48,0.875,0.023
4638,111.409,0.81472,12,7.85,10.8,2026-04-17T22:57:36.304396,3,24,24,0.875,0.022
4639,111.407,0.81432,12,8.0,10.8,2026-04-17T22:57:36.305999,4,12,24,0.88,0.0225
4640,111.407,0.81428,12,7.95,10.8,2026-04-17T22:57:36.308067,4,18,48,0.88,0.02225
4641,111.406,0.81287,12,7.88,10.8,2026-04-17T22:57:36.309889,4,24,30,0.8775,0.022
4642,111.408,0.81426,12,7.88,10.8,2026-04-17T22:57:36.311959,3,24,48,0.8775,0.022
4643,111.409,0.81514,12,8.0,10.8,2026-04-17T22:57:36.313677,3,24,48,0.88,0.0225
4644,111.406,0.8127,12,7.93,10.8,2026-04-17T22:57:36.315341,2,24,42,0.8825,0.02225
4645,111.409,0.81421,12,7.93,10.8,2026-04-17T22:57:36.317190,2,12,42,0.8825,0.02275
4646,111.408,0.81548,12,7.95,10.8,2026-04-17T22:57:36.318875,4,24,30,0.88,0.02225
4647,111.408,0.81365,12,7.88,10.8,2026-04-17T22:57:36.320572,4,12,24,0.8775,0.022
4648,111.409,0.81408,12,7.9,10.8,2026-04-17T22:57:36.322240,4,24,24,0.875,0.02225
4649,111.408,0.81477,12,7.93,10.8,2026-04-17T22:57:36.323973,2,12,30,0.8825,0.02225
4650,111.408,0.8141,12,7.9,10.8,2026-04-17T22:57:36.325687,3,24,42,0.875,0.02275
4651,111.408,0.81332,12,7.88,10.8,2026-04-17T22:57:36.327424,3,18,48,0.8825,0.022
4652,111.409,0.81381,12,7.9,10.8,2026-04-17T22:57:36.329137,2,12,36,0.88,0.023
4653,111.41,0.81401,12,7.9,10.8,2026-04-17T22:57:36.330845,2,24,42,0.88,0.023
4654,111.406,0.81354,12,7.95,10.8,2026-04-17T22:57:36.332590,3,18,30,0.88,0.02275
4655,111.406,0.81552,12,7.98,10.8,2026-04-17T22:57:36.334253,3,24,30,0.8825,0.0225
4656,111.41,0.81516,12,7.92,10.8,2026-04-17T22:57:36.335981,3,18,30,0.8775,0.02275
4657,111.407,0.8143,12,7.98,10.8,2026-04-17T22:57:36.337750,3,18,36,0.8825,0.0225
4658,111.409,0.81252,12,7.95,10.8,2026-04-17T22:57:36.339769,4,24,30,0.875,0.0225
4659,111.407,0.8133,12,7.85,10.8,2026-04-17T22:57:36.341551,4,24,24,0.885,0.023
4660,111.41,0.81352,12,7.85,10.8,2026-04-17T22:57:36.343228,4,24,42,0.875,0.022
4661,111.409,0.8132,12,7.88,10.8,2026-04-17T22:57:36.344906,4,24,24,0.8825,0.022
4662,111.407,0.81384,12,7.9,10.8,2026-04-17T22:57:36.346773,2,18,30,0.88,0.022
4663,111.408,0.81539,12,7.92,10.8,2026-04-17T22:57:36.348688,4,12,36,0.8775,0.02275
4664,111.409,0.81297,12,7.92,10.8,2026-04-17T22:57:36.350452,4,12,30,0.8775,0.02275
4665,111.408,0.81333,12,7.92,10.8,2026-04-17T22:57:36.352146,2,24,30,0.8775,0.02275
4666,111.409,0.81382,12,7.95,10.8,2026-04-17T22:57:36.353801,4,18,24,0.88,0.02225
4667,111.409,0.81398,12,7.92,10.8,2026-04-17T22:57:36.355476,4,18,42,0.8775,0.02275
4668,111.409,0.81378,12,7.85,10.8,2026-04-17T22:57:36.357243,3,12,30,0.875,0.022
4669,111.406,0.81474,12,7.95,10.8,2026-04-17T22:57:36.359095,3,24,24,0.88,0.02275
4670,111.408,0.81464,12,7.95,10.8,2026-04-17T22:57:36.360857,2,12,48,0.88,0.02275
4671,111.408,0.81473,12,7.88,10.8,2026-04-17T22:57:36.362569,3,12,24,0.8775,0.022
4672,111.408,0.81343,12,7.88,10.8,2026-04-17T22:57:36.364215,3,12,36,0.8825,0.022
4673,111.407,0.81359,12,7.85,10.8,2026-04-17T22:57:36.365873,4,24,30,0.885,0.023
4674,111.408,0.81415,12,7.92,10.8,2026-04-17T22:57:36.367601,4,12,30,0.8775,0.02225
4675,111.409,0.81438,12,7.88,10.8,2026-04-17T22:57:36.369254,3,24,36,0.8775,0.023
4676,111.407,0.81393,13,7.95,10.8,2026-04-17T22:57:36.370965,2,18,30,0.88,0.02225
4677,111.409,0.81274,12,7.85,10.8,2026-04-17T22:57:36.372761,2,12,42,0.885,0.022
4678,111.406,0.81388,12,8.0,10.8,2026-04-17T22:57:36.374443,4,12,42,0.88,0.0225
4679,111.406,0.81433,12,7.9,10.8,2026-04-17T22:57:36.376152,2,24,48,0.875,0.02275
4680,111.409,0.81322,12,7.85,10.8,2026-04-17T22:57:36.378142,4,24,30,0.885,0.023
4681,111.408,0.81412,12,7.88,10.8,2026-04-17T22:57:36.379996,4,12,42,0.8775,0.022
4682,111.407,0.81287,12,7.88,10.8,2026-04-17T22:57:36.381668,2,12,48,0.8825,0.023
4683,111.407,0.81331,12,7.88,10.8,2026-04-17T22:57:36.383328,4,18,30,0.8825,0.023
4684,111.409,0.81411,12,7.88,10.8,2026-04-17T22:57:36.384963,4,12,42,0.8825,0.023
4685,111.407,0.81371,12,7.9,10.8,2026-04-17T22:57:36.386621,2,12,48,0.88,0.023
4686,111.409,0.81394,12,7.95,10.8,2026-04-17T22:57:36.388318,2,24,30,0.88,0.02225
4687,111.407,0.81296,12,7.9,10.8,2026-04-17T22:57:36.390078,2,18,36,0.88,0.023
4688,111.408,0.81399,12,7.9,10.8,2026-04-17T22:57:36.391830,4,18,48,0.88,0.023
4689,111.409,0.81401,12,7.9,10.8,2026-04-17T22:57:36.393618,3,18,36,0.88,0.022
4690,111.408,0.81429,12,7.92,10.8,2026-04-17T22:57:36.395255,2,18,30,0.8775,0.02225
4691,111.41,0.81449,12,7.9,10.8,2026-04-17T22:57:36.397114,3,24,48,0.88,0.022
4692,111.409,0.81373,12,7.88,10.8,2026-04-17T22:57:36.399067,2,18,24,0.8825,0.023
4693,111.407,0.81396,12,7.9,10.8,2026-04-17T22:57:36.400877,4,24,36,0.885,0.02275
4694,111.408,0.81368,12,7.9,10.8,2026-04-17T22:57:36.402506,4,12,36,0.885,0.02225
4695,111.408,0.81409,12,7.95,10.8,2026-04-17T22:57:36.404149,2,18,48,0.875,0.0225
4696,111.408,0.81252,12,7.9,10.8,2026-04-17T22:57:36.405789,4,18,30,0.88,0.022
4697,111.407,0.81415,12,7.95,10.8,2026-04-17T22:57:36.407466,4,24,30,0.885,0.0225
4698,111.41,0.812,12,7.9,10.8,2026-04-17T22:57:36.409165,3,18,36,0.88,0.022
4699,111.408,0.81503,12,7.9,10.8,2026-04-17T22:57:36.411552,2,24,24,0.875,0.02275
4700,111.407,0.81412,12,7.85,10.8,2026-04-17T22:57:36.413181,4,24,36,0.885,0.023
4701,111.409,0.81345,12,7.88,10.8,2026-04-17T22:57:36.414867,2,24,36,0.8775,0.023
4702,111.409,0.81462,12,7.85,10.8,2026-04-17T22:57:36.416491,3,12,48,0.885,0.022
4703,111.409,0.81361,12,7.9,10.8,2026-04-17T22:57:36.418093,2,24,36,0.88,0.022
4704,111.407,0.81337,12,7.88,10.8,2026-04-17T22:57:36.419807,4,24,24,0.8825,0.023
4705,111.409,0.81389,12,7.9,10.8,2026-04-17T22:57:36.421425,3,18,42,0.88,0.023
4706,111.407,0.81465,12,7.85,10.8,2026-04-17T22:57:36.423505,2,24,24,0.875,0.023
4707,111.407,0.81255,12,7.97,10.8,2026-04-17T22:57:36.425187,2,12,36,0.8775,0.0225
4708,111.408,0.81358,12,7.95,10.8,2026-04-17T22:57:36.427000,2,24,30,0.875,0.0225
4709,111.407,0.81491,12,7.88,10.8,2026-04-17T22:57:36.428702,2,12,24,0.8825,0.023
4710,111.409,0.81337,12,7.92,10.8,2026-04-17T22:57:36.430509,4,24,36,0.8775,0.02275
4711,111.41,0.81424,12,7.85,10.8,2026-04-17T22:57:36.432174,2,12,24,0.885,0.023
4712,111.408,0.81388,12,7.9,10.8,2026-04-17T22:57:36.433831,2,12,24,0.885,0.02275
4713,111.407,0.81462,12,7.95,10.8,2026-04-17T22:57:36.435657,3,18,48,0.885,0.0225
4714,111.408,0.8131,12,7.85,10.8,2026-04-17T22:57:36.437420,4,24,42,0.885,0.022
4715,111.407,0.81351,12,8.0,10.8,2026-04-17T22:57:36.439368,3,18,24,0.88,0.0225
4716,111.408,0.81368,12,7.85,10.8,2026-04-17T22:57:36.441226,2,24,24,0.885,0.023
4717,111.407,0.81336,12,7.85,10.8,2026-04-17T22:57:36.442882,3,24,42,0.875,0.023
4718,111.408,0.81415,12,7.92,10.8,2026-04-17T22:57:36.444514,4,12,30,0.8775,0.02225
4719,111.408,0.8151,12,7.9,10.8,2026-04-17T22:57:36.446088,3,24,36,0.885,0.02225
4720,111.409,0.81537,12,7.88,10.8,2026-04-17T22:57:36.447813,4,24,36,0.8775,0.023
4721,111.407,0.81308,12,7.95,10.8,2026-04-17T22:57:36.449444,3,12,48,0.875,0.0225
4722,111.409,0.81391,12,7.88,10.8,2026-04-17T22:57:36.451052,2,24,42,0.8825,0.022
4723,111.408,0.81383,12,7.88,10.8,2026-04-17T22:57:36.452833,3,12,42,0.8825,0.022
4724,111.407,0.8144,12,7.92,10.8,2026-04-17T22:57:36.454462,2,12,30,0.8775,0.02275
4725,111.41,0.81385,12,7.97,10.8,2026-04-17T22:57:36.456052,3,18,30,0.8775,0.0225
4726,111.408,0.81483,12,7.95,10.8,2026-04-17T22:57:36.457714,3,18,24,0.875,0.0225
4727,111.409,0.81338,12,7.88,10.8,2026-04-17T22:57:36.459454,4,18,24,0.8775,0.022
4728,111.406,0.81363,12,7.85,10.8,2026-04-17T22:57:36.461134,2,12,30,0.875,0.023
4729,111.408,0.81412,12,7.9,10.8,2026-04-17T22:57:36.462816,2,12,24,0.885,0.02225
4730,111.408,0.81374,12,7.9,10.8,2026-04-17T22:57:36.464448,2,24,42,0.88,0.022
4731,111.407,0.81269,12,7.92,10.8,2026-04-17T22:57:36.466038,4,24,24,0.8775,0.02225
4732,111.408,0.8124,12,7.95,10.8,2026-04-17T22:57:36.467648,3,18,42,0.885,0.0225
4733,111.409,0.81416,12,7.95,10.8,2026-04-17T22:57:36.469266,4,24,24,0.88,0.02275
4734,111.409,0.81448,12,7.88,10.8,2026-04-17T22:57:36.470900,2,12,42,0.8825,0.022
4735,111.409,0.81528,12,7.95,10.8,2026-04-17T22:57:36.472514,2,24,36,0.885,0.0225
4736,111.407,0.81426,12,7.92,10.8,2026-04-17T22:57:36.474139,2,24,24,0.8775,0.02275
4737,111.408,0.81425,12,7.9,10.8,2026-04-17T22:57:36.475782,4,12,24,0.88,0.022
4738,111.407,0.81518,12,7.95,10.8,2026-04-17T22:57:36.477430,3,12,24,0.88,0.02275
4739,111.407,0.8143,12,7.88,10.8,2026-04-17T22:57:36.479067,2,12,24,0.8825,0.023
4740,111.409,0.81311,12,7.85,10.8,2026-04-17T22:57:36.480669,3,12,48,0.875,0.022
4741,111.41,0.81478,12,7.85,10.8,2026-04-17T22:57:36.482299,2,18,42,0.885,0.022
4742,111.409,0.81338,12,7.88,10.8,2026-04-17T22:57:36.483942,3,24,48,0.8775,0.023
4743,111.408,0.81512,12,7.88,10.8,2026-04-17T22:57:36.485568,4,18,42,0.8775,0.022
4744,111.407,0.8146,13,7.95,10.8,2026-04-17T22:57:36.487156,4,12,42,0.885,0.0225
4745,111.409,0.81327,12,7.88,10.8,2026-04-17T22:57:36.488787,3,12,30,0.8775,0.022
4746,111.407,0.814,12,7.85,10.8,2026-04-17T22:57:36.490448,2,24,24,0.885,0.022
4747,111.407,0.81478,12,7.95,10.8,2026-04-17T22:57:36.492083,2,24,36,0.885,0.0225
4748,111.408,0.81477,12,8.0,10.8,2026-04-17T22:57:36.493771,3,18,30,0.88,0.0225
4749,111.41,0.8135,12,7.88,10.8,2026-04-17T22:57:36.495439,3,12,24,0.8825,0.023
4750,111.41,0.81407,12,7.9,10.8,2026-04-17T22:57:36.497056,3,18,48,0.885,0.02275
4751,111.409,0.8141,12,7.95,10.8,2026-04-17T22:57:36.498871,2,24,48,0.88,0.02225
4752,111.409,0.81229,12,7.9,10.8,2026-04-17T22:57:36.500640,2,12,36,0.88,0.022
4753,111.408,0.81536,12,7.85,10.8,2026-04-17T22:57:36.502267,3,18,30,0.885,0.023
4754,111.409,0.81434,12,7.85,10.8,2026-04-17T22:57:36.503900,4,24,42,0.875,0.022
4755,111.408,0.81466,12,8.0,10.8,2026-04-17T22:57:36.506047,3,18,36,0.88,0.0225
4756,111.408,0.8137,12,7.97,10.8,2026-04-17T22:57:36.508126,3,24,36,0.8775,0.0225
4757,111.408,0.81379,12,7.9,10.8,2026-04-17T22:57:36.509796,4,18,42,0.88,0.023
4758,111.408,0.81404,15,7.85,10.8,2026-04-17T22:57:36.511430,2,12,48,0.885,0.023
4759,111.409,0.81344,12,7.88,10.8,2026-04-17T22:57:36.513065,2,12,24,0.8775,0.022
4760,111.408,0.81365,12,7.93,10.8,2026-04-17T22:57:36.514720,4,24,24,0.8825,0.02225
4761,111.408,0.81314,12,7.9,10.8,2026-04-17T22:57:36.516332,2,12,24,0.875,0.02275
4762,111.409,0.81377,12,7.95,10.8,2026-04-17T22:57:36.517943,4,18,48,0.885,0.0225
4763,111.408,0.81364,12,7.85,10.8,2026-04-17T22:57:36.519622,2,24,42,0.875,0.023
4764,111.409,0.81367,12,7.93,10.8,2026-04-17T22:57:36.521252,3,12,30,0.8825,0.02225
4765,111.409,0.81431,12,7.88,10.8,2026-04-17T22:57:36.522900,2,12,30,0.8825,0.023
4766,111.407,0.81427,13,7.88,10.8,2026-04-17T22:57:36.524514,2,24,42,0.8775,0.022
4767,111.41,0.81499,12,7.93,10.8,2026-04-17T22:57:36.526142,2,12,42,0.8825,0.02275
4768,111.408,0.8136,12,7.85,10.8,2026-04-17T22:57:36.527805,4,12,30,0.885,0.022
4769,111.408,0.81376,12,7.88,10.8,2026-04-17T22:57:36.529470,3,12,30,0.8825,0.023
4770,111.409,0.81412,12,7.98,10.8,2026-04-17T22:57:36.531114,2,12,36,0.8825,0.0225
4771,111.407,0.81425,12,7.85,10.8,2026-04-17T22:57:36.532779,4,24,30,0.875,0.022
4772,111.409,0.81321,12,7.85,10.8,2026-04-17T22:57:36.534445,2,24,48,0.875,0.023
4773,111.409,0.81277,12,7.85,10.8,2026-04-17T22:57:36.536179,3,24,48,0.885,0.022
4774,111.408,0.81503,12,7.93,10.8,2026-04-17T22:57:36.537821,4,12,24,0.8825,0.02225
4775,111.407,0.8137,12,7.9,10.8,2026-04-17T22:57:36.539692,3,24,48,0.88,0.023
4776,111.408,0.81408,12,7.9,10.8,2026-04-17T22:57:36.541482,4,18,36,0.875,0.02275
4777,111.409,0.81419,12,7.97,10.8,2026-04-17T22:57:36.543139,2,12,30,0.8775,0.0225
4778,111.409,0.81398,12,7.95,10.8,2026-04-17T22:57:36.544789,4,12,48,0.88,0.02275
4779,111.408,0.81406,12,7.95,10.8,2026-04-17T22:57:36.546426,4,12,24,0.885,0.0225
4780,111.406,0.81399,12,7.95,10.8,2026-04-17T22:57:36.548174,4,24,24,0.88,0.02225
4781,111.408,0.81372,12,7.88,10.8,2026-04-17T22:57:36.549882,3,18,42,0.8825,0.023
4782,111.407,0.81435,12,7.9,10.8,2026-04-17T22:57:36.552043,3,12,42,0.885,0.02225
4783,111.41,0.81453,12,7.88,10.8,2026-04-17T22:57:36.554161,4,12,36,0.8825,0.023
4784,111.409,0.81476,12,7.9,10.8,2026-04-17T22:57:36.556104,2,24,30,0.875,0.02225
4785,111.408,0.81374,12,7.92,10.8,2026-04-17T22:57:36.557770,4,12,30,0.8775,0.02225
4786,111.408,0.81402,12,7.9,10.8,2026-04-17T22:57:36.559533,4,12,36,0.88,0.022
4787,111.407,0.81374,12,7.85,10.8,2026-04-17T22:57:36.561440,2,18,42,0.875,0.022
4788,111.41,0.81387,12,7.88,10.8,2026-04-17T22:57:36.563078,2,18,42,0.8775,0.022
4789,111.41,0.813,12,7.95,10.8,2026-04-17T22:57:36.564711,4,12,24,0.88,0.02275
4790,111.41,0.81529,12,7.9,10.8,2026-04-17T22:57:36.566301,4,18,24,0.885,0.02225
4791,111.406,0.81468,12,7.88,10.8,2026-04-17T22:57:36.567910,4,18,24,0.8775,0.023
4792,111.409,0.812,12,7.9,10.8,2026-04-17T22:57:36.569537,3,12,48,0.885,0.02275
4793,111.408,0.81242,12,7.88,10.8,2026-04-17T22:57:36.571153,4,18,24,0.8775,0.023
4794,111.408,0.812,12,7.85,10.8,2026-04-17T22:57:36.573030,4,18,30,0.885,0.023
4795,111.409,0.81337,12,7.85,10.8,2026-04-17T22:57:36.574732,4,12,42,0.875,0.023
4796,111.408,0.81513,12,7.9,10.8,2026-04-17T22:57:36.576398,3,12,42,0.875,0.02225
4797,111.409,0.8139,12,7.85,10.8,2026-04-17T22:57:36.578031,4,12,24,0.875,0.022
4798,111.409,0.81318,12,7.9,10.8,2026-04-17T22:57:36.579693,4,24,48,0.885,0.02225
4799,111.409,0.8142,12,7.98,10.8,2026-04-17T22:57:36.581327,3,18,24,0.8825,0.0225
4800,111.409,0.81427,12,7.9,10.8,2026-04-17T22:57:36.582973,2,18,24,0.885,0.02225
4801,111.41,0.81491,12,7.95,10.8,2026-04-17T22:57:36.584595,2,18,48,0.875,0.0225
4802,111.407,0.81272,12,7.88,10.8,2026-04-17T22:57:36.586201,2,12,48,0.8825,0.022
4803,111.408,0.81362,12,7.85,10.8,2026-04-17T22:57:36.587840,4,24,48,0.885,0.023
4804,111.407,0.8143,12,7.9,10.8,2026-04-17T22:57:36.589451,3,12,30,0.88,0.022
4805,111.408,0.81361,12,7.85,10.8,2026-04-17T22:57:36.591084,2,24,36,0.875,0.023
4806,111.41,0.81377,12,7.93,10.8,2026-04-17T22:57:36.592778,3,18,42,0.8825,0.02275
4807,111.407,0.81426,12,7.85,10.8,2026-04-17T22:57:36.595066,3,24,30,0.885,0.023
4808,111.408,0.81399,12,7.95,10.8,2026-04-17T22:57:36.596767,2,12,30,0.88,0.02275
4809,111.408,0.81429,12,7.92,10.8,2026-04-17T22:57:36.598372,3,24,30,0.8775,0.02275
4810,111.409,0.81329,12,7.95,10.8,2026-04-17T22:57:36.600010,4,18,36,0.88,0.02225
4811,111.406,0.81415,12,7.85,10.8,2026-04-17T22:57:36.601767,2,24,24,0.875,0.023
4812,111.408,0.81349,12,7.9,10.8,2026-04-17T22:57:36.603449,2,18,48,0.875,0.02225
4813,111.409,0.81413,12,7.85,10.8,2026-04-17T22:57:36.605084,2,18,42,0.885,0.022
4814,111.408,0.81441,12,7.98,10.8,2026-04-17T22:57:36.606729,3,18,42,0.8825,0.0225
4815,111.408,0.81224,12,7.93,10.8,2026-04-17T22:57:36.608369,2,24,30,0.8825,0.02225
4816,111.409,0.81342,12,7.9,10.8,2026-04-17T22:57:36.610013,2,18,48,0.88,0.022
4817,111.407,0.81348,12,7.92,10.8,2026-04-17T22:57:36.611630,4,18,36,0.8775,0.02225
4818,111.406,0.81455,12,7.93,10.8,2026-04-17T22:57:36.613248,3,24,24,0.8825,0.02225
4819,111.407,0.81262,12,7.9,10.8,2026-04-17T22:57:36.614898,3,18,48,0.875,0.02225
4820,111.409,0.81366,12,7.85,10.8,2026-04-17T22:57:36.616564,2,18,36,0.885,0.023
4821,111.408,0.81285,12,7.9,10.8,2026-04-17T22:57:36.618181,3,18,30,0.875,0.02225
4822,111.409,0.81403,12,7.9,10.8,2026-04-17T22:57:36.619835,2,18,30,0.875,0.02275
4823,111.407,0.81299,12,7.95,10.8,2026-04-17T22:57:36.621636,4,12,30,0.88,0.02275
4824,111.407,0.8142,12,7.88,10.8,2026-04-17T22:57:36.623374,4,12,48,0.8775,0.023
4825,111.407,0.8127,12,7.98,10.8,2026-04-17T22:57:36.625022,3,18,48,0.8825,0.0225
4826,111.408,0.81354,12,7.9,10.8,2026-04-17T22:57:36.626693,3,18,36,0.885,0.02275
4827,111.407,0.8149,12,7.85,10.8,2026-04-17T22:57:36.628332,4,24,48,0.885,0.023
4828,111.409,0.81339,12,7.85,10.8,2026-04-17T22:57:36.629933,4,24,30,0.885,0.023
4829,111.408,0.81306,12,7.9,10.8,2026-04-17T22:57:36.631542,4,12,24,0.875,0.02275
4830,111.408,0.81337,12,7.88,10.8,2026-04-17T22:57:36.633150,2,12,42,0.8775,0.022
4831,111.407,0.81413,12,7.93,10.8,2026-04-17T22:57:36.634849,2,24,36,0.8825,0.02275
4832,111.409,0.81355,12,7.95,10.8,2026-04-17T22:57:36.636586,3,18,42,0.88,0.02225
4833,111.408,0.81324,12,7.95,10.8,2026-04-17T22:57:36.638265,3,24,36,0.875,0.0225
4834,111.407,0.81356,12,7.9,10.8,2026-04-17T22:57:36.639969,2,18,36,0.875,0.02225
4835,111.409,0.8142,12,7.95,10.8,2026-04-17T22:57:36.641667,4,12,48,0.88,0.02225
4836,111.406,0.81445,12,7.88,10.8,2026-04-17T22:57:36.643360,4,24,30,0.8775,0.023
4837,111.409,0.81208,12,7.9,10.8,2026-04-17T22:57:36.645038,3,24,36,0.885,0.02225
4838,111.41,0.81242,12,7.92,10.8,2026-04-17T22:57:36.646692,2,12,30,0.8775,0.02225
4839,111.408,0.81477,12,7.95,10.8,2026-04-17T22:57:36.648349,2,12,30,0.885,0.0225
4840,111.408,0.81372,12,7.92,10.8,2026-04-17T22:57:36.650007,2,18,42,0.8775,0.02225
4841,111.407,0.81442,12,7.93,10.8,2026-04-17T22:57:36.651651,2,12,48,0.8825,0.02225
4842,111.409,0.81613,12,7.9,10.8,2026-04-17T22:57:36.653309,2,12,30,0.885,0.02225
4843,111.407,0.81353,12,7.9,10.8,2026-04-17T22:57:36.655016,4,24,36,0.88,0.023
4844,111.408,0.81346,12,7.95,10.8,2026-04-17T22:57:36.656687,2,18,42,0.88,0.02275
4845,111.408,0.81406,12,7.97,10.8,2026-04-17T22:57:36.658316,4,24,42,0.8775,0.0225
4846,111.408,0.81507,12,7.88,10.8,2026-04-17T22:57:36.659969,4,12,48,0.8775,0.022
4847,111.408,0.81377,12,7.9,10.8,2026-04-17T22:57:36.661662,3,24,36,0.88,0.022
4848,111.409,0.81398,12,7.95,10.8,2026-04-17T22:57:36.663292,2,18,30,0.88,0.02225
4849,111.411,0.81505,12,7.92,10.8,2026-04-17T22:57:36.664931,2,18,48,0.8775,0.02275
4850,111.409,0.81398,12,7.95,10.8,2026-04-17T22:57:36.666542,2,24,24,0.885,0.0225
4851,111.408,0.81289,12,7.88,10.8,2026-04-17T22:57:36.668135,4,24,30,0.8775,0.023
4852,111.408,0.81417,12,7.95,10.8,2026-04-17T22:57:36.669770,4,12,36,0.88,0.02225
4853,111.407,0.81447,12,7.97,10.8,2026-04-17T22:57:36.671349,4,18,24,0.8775,0.0225
4854,111.408,0.8139,12,7.9,10.8,2026-04-17T22:57:36.672941,2,12,48,0.88,0.023
4855,111.41,0.81336,12,7.85,10.8,2026-04-17T22:57:36.674597,2,18,42,0.875,0.023
4856,111.406,0.81353,12,7.95,10.8,2026-04-17T22:57:36.676253,2,18,48,0.885,0.0225
4857,111.409,0.81508,12,7.95,10.8,2026-04-17T22:57:36.677890,3,18,42,0.885,0.0225
