trial_id,w_g,braiding_phase,active_cubes,stability_score,version,timestamp,num_layers,num_polarities,max_facts,gauge_strength,omega_R
4326,111.409,0.8142,12,7.88,10.8,2026-04-18T00:44:12.332268,3,24,24,0.8825,0.023
4327,111.407,0.81525,12,7.9,10.8,2026-04-18T00:44:12.334702,4,18,42,0.885,0.02225
4328,111.407,0.81516,12,7.85,10.8,2026-04-18T00:44:12.336560,3,18,42,0.885,0.023
4329,111.41,0.81341,12,7.95,10.8,2026-04-18T00:44:12.339159,4,12,30,0.88,0.02275
4330,111.409,0.81409,12,7.95,10.8,2026-04-18T00:44:12.341093,3,12,24,0.88,0.02275
4331,111.408,0.8144,12,7.95,10.8,2026-04-18T00:44:12.342826,2,12,24,0.885,0.0225
4332,111.409,0.81493,12,7.85,10.8,2026-04-18T00:44:12.345249,2,24,42,0.885,0.022
4333,111.408,0.81355,12,7.95,10.8,2026-04-18T00:44:12.346950,3,24,36,0.885,0.0225
4334,111.41,0.8135,12,8.0,10.8,2026-04-18T00:44:12.348626,4,12,30,0.88,0.0225
4335,111.408,0.81472,12,7.92,10.8,2026-04-18T00:44:12.350330,2,18,36,0.8775,0.02275
4336,111.408,0.81314,12,7.85,10.8,2026-04-18T00:44:12.352066,2,12,42,0.885,0.022
4337,111.407,0.81374,12,7.92,10.8,2026-04-18T00:44:12.353779,2,18,24,0.8775,0.02275
4338,111.408,0.81392,12,7.95,10.8,2026-04-18T00:44:12.355460,2,12,36,0.88,0.02275
4339,111.408,0.81439,14,7.95,10.8,2026-04-18T00:44:12.357244,3,12,36,0.875,0.0225
4340,111.409,0.812,12,7.85,10.8,2026-04-18T00:44:12.358973,2,24,42,0.885,0.023
4341,111.409,0.81439,12,7.93,10.8,2026-04-18T00:44:12.360732,2,24,24,0.8825,0.02225
4342,111.407,0.81514,12,7.95,10.8,2026-04-18T00:44:12.362400,4,12,30,0.88,0.02225
4343,111.408,0.81502,12,7.9,10.8,2026-04-18T00:44:12.364760,4,12,48,0.88,0.023
4344,111.408,0.81414,12,7.88,10.8,2026-04-18T00:44:12.366467,3,24,48,0.8775,0.023
4345,111.407,0.81393,12,7.9,10.8,2026-04-18T00:44:12.369106,3,24,36,0.88,0.023
4346,111.407,0.81371,12,7.92,10.8,2026-04-18T00:44:12.370850,4,18,48,0.8775,0.02275
4347,111.408,0.81307,12,7.88,10.8,2026-04-18T00:44:12.372644,2,12,42,0.8775,0.022
4348,111.408,0.81496,12,7.85,10.8,2026-04-18T00:44:12.374432,3,18,48,0.875,0.022
4349,111.408,0.81516,12,7.93,10.8,2026-04-18T00:44:12.376909,3,18,48,0.8825,0.02275
4350,111.407,0.81415,12,7.88,10.8,2026-04-18T00:44:12.379270,3,24,42,0.8775,0.022
4351,111.407,0.81317,12,7.95,10.8,2026-04-18T00:44:12.381155,2,12,48,0.875,0.0225
4352,111.407,0.81428,12,7.85,10.8,2026-04-18T00:44:12.383011,4,18,36,0.885,0.023
4353,111.408,0.81387,12,7.9,10.8,2026-04-18T00:44:12.384719,2,24,24,0.875,0.02275
4354,111.407,0.81532,12,8.0,10.8,2026-04-18T00:44:12.386426,2,24,36,0.88,0.0225
4355,111.408,0.81371,12,7.9,10.8,2026-04-18T00:44:12.388162,2,18,42,0.88,0.022
4356,111.407,0.81495,12,7.95,10.8,2026-04-18T00:44:12.389947,2,12,30,0.875,0.0225
4357,111.409,0.81448,12,7.9,10.8,2026-04-18T00:44:12.391697,4,24,36,0.885,0.02275
4358,111.409,0.81378,12,7.95,10.8,2026-04-18T00:44:12.393446,2,18,48,0.875,0.0225
4359,111.408,0.81481,12,7.85,10.8,2026-04-18T00:44:12.395904,4,24,30,0.875,0.022
4360,111.41,0.8141,12,7.95,10.8,2026-04-18T00:44:12.397682,3,18,30,0.885,0.0225
4361,111.408,0.81318,12,7.88,10.8,2026-04-18T00:44:12.399360,3,18,36,0.8825,0.023
4362,111.406,0.81327,12,7.95,10.8,2026-04-18T00:44:12.401054,2,12,42,0.88,0.02275
4363,111.408,0.81403,12,7.95,10.8,2026-04-18T00:44:12.402997,4,18,36,0.875,0.0225
4364,111.408,0.81396,13,7.97,10.8,2026-04-18T00:44:12.404694,2,12,24,0.8775,0.0225
4365,111.408,0.81413,12,7.9,10.8,2026-04-18T00:44:12.406357,4,24,42,0.885,0.02275
4366,111.408,0.81473,12,7.93,10.8,2026-04-18T00:44:12.408517,2,18,36,0.8825,0.02225
4367,111.41,0.81349,12,7.95,10.8,2026-04-18T00:44:12.410204,3,24,42,0.885,0.0225
4368,111.407,0.81414,12,7.88,10.8,2026-04-18T00:44:12.412006,4,18,48,0.8825,0.023
4369,111.408,0.81378,12,7.92,10.8,2026-04-18T00:44:12.414646,3,24,36,0.8775,0.02225
4370,111.408,0.81455,12,7.9,10.8,2026-04-18T00:44:12.416651,4,18,30,0.88,0.022
4371,111.407,0.8141,12,7.85,10.8,2026-04-18T00:44:12.418622,3,12,36,0.875,0.023
4372,111.407,0.81502,12,7.97,10.8,2026-04-18T00:44:12.421193,3,18,42,0.8775,0.0225
4373,111.409,0.81443,12,7.98,10.8,2026-04-18T00:44:12.422942,4,12,30,0.8825,0.0225
4374,111.406,0.81538,12,7.93,10.8,2026-04-18T00:44:12.424619,3,12,24,0.8825,0.02225
4375,111.409,0.81454,12,7.9,10.8,2026-04-18T00:44:12.426367,3,18,42,0.88,0.022
4376,111.408,0.81282,12,7.95,10.8,2026-04-18T00:44:12.428033,3,12,42,0.885,0.0225
4377,111.409,0.81375,12,7.85,10.8,2026-04-18T00:44:12.430119,4,24,36,0.875,0.023
4378,111.408,0.81206,12,7.92,10.8,2026-04-18T00:44:12.432091,4,12,48,0.8775,0.02225
4379,111.408,0.81298,12,7.88,10.8,2026-04-18T00:44:12.433830,3,24,42,0.8775,0.023
4380,111.407,0.81371,12,7.9,10.8,2026-04-18T00:44:12.435509,4,24,42,0.88,0.022
4381,111.406,0.81374,12,7.92,10.8,2026-04-18T00:44:12.437400,2,12,36,0.8775,0.02225
4382,111.407,0.81465,12,7.93,10.8,2026-04-18T00:44:12.439174,2,12,42,0.8825,0.02225
4383,111.41,0.8135,12,7.95,10.8,2026-04-18T00:44:12.440819,4,24,36,0.885,0.0225
4384,111.407,0.81364,12,7.85,10.8,2026-04-18T00:44:12.442474,3,18,24,0.875,0.022
4385,111.407,0.81413,12,7.88,10.8,2026-04-18T00:44:12.444137,4,12,36,0.8825,0.023
4386,111.407,0.81384,12,7.9,10.8,2026-04-18T00:44:12.445814,3,12,24,0.885,0.02275
4387,111.407,0.81359,12,7.88,10.8,2026-04-18T00:44:12.447490,3,12,48,0.8825,0.023
4388,111.408,0.81421,12,7.97,10.8,2026-04-18T00:44:12.449130,3,18,42,0.8775,0.0225
4389,111.408,0.81354,12,7.92,10.8,2026-04-18T00:44:12.450814,3,12,42,0.8775,0.02225
4390,111.409,0.81452,12,8.0,10.8,2026-04-18T00:44:12.452573,3,18,48,0.88,0.0225
4391,111.407,0.8138,12,7.9,10.8,2026-04-18T00:44:12.454286,4,12,36,0.885,0.02275
4392,111.408,0.81561,12,7.95,10.8,2026-04-18T00:44:12.455948,2,18,36,0.875,0.0225
4393,111.409,0.81271,12,7.93,10.8,2026-04-18T00:44:12.457650,3,12,24,0.8825,0.02275
4394,111.409,0.81406,12,7.95,10.8,2026-04-18T00:44:12.459339,3,18,42,0.885,0.0225
4395,111.41,0.81459,12,7.97,10.8,2026-04-18T00:44:12.461012,2,24,36,0.8775,0.0225
4396,111.409,0.81478,12,7.97,10.8,2026-04-18T00:44:12.462679,3,18,30,0.8775,0.0225
4397,111.408,0.81427,12,7.88,10.8,2026-04-18T00:44:12.464389,4,24,30,0.8775,0.022
4398,111.408,0.81505,12,7.95,10.8,2026-04-18T00:44:12.466068,3,12,48,0.88,0.02225
4399,111.408,0.81511,12,7.95,10.8,2026-04-18T00:44:12.467750,3,24,30,0.88,0.02275
4400,111.406,0.81353,12,7.85,10.8,2026-04-18T00:44:12.469428,2,12,48,0.885,0.022
4401,111.409,0.81539,12,7.9,10.8,2026-04-18T00:44:12.471103,3,18,24,0.875,0.02225
4402,111.409,0.81256,12,7.93,10.8,2026-04-18T00:44:12.472782,3,24,48,0.8825,0.02225
4403,111.409,0.81423,12,7.95,10.8,2026-04-18T00:44:12.474449,2,12,24,0.885,0.0225
4404,111.408,0.81351,12,7.98,10.8,2026-04-18T00:44:12.476107,2,12,48,0.8825,0.0225
4405,111.406,0.81379,12,7.95,10.8,2026-04-18T00:44:12.477770,4,24,24,0.885,0.0225
4406,111.408,0.81344,12,7.85,10.8,2026-04-18T00:44:12.479461,2,18,24,0.875,0.022
4407,111.409,0.81439,12,7.93,10.8,2026-04-18T00:44:12.481132,4,24,24,0.8825,0.02275
4408,111.41,0.81365,12,7.88,10.8,2026-04-18T00:44:12.482843,2,24,30,0.8775,0.023
4409,111.409,0.81203,12,7.85,10.8,2026-04-18T00:44:12.484562,3,24,36,0.885,0.023
4410,111.408,0.81464,12,7.95,10.8,2026-04-18T00:44:12.486223,4,18,36,0.88,0.02275
4411,111.408,0.81545,12,7.9,10.8,2026-04-18T00:44:12.487950,3,18,30,0.885,0.02225
4412,111.408,0.81391,12,7.9,10.8,2026-04-18T00:44:12.489630,4,24,30,0.885,0.02275
4413,111.409,0.81296,12,7.88,10.8,2026-04-18T00:44:12.491303,3,18,30,0.8775,0.023
4414,111.407,0.81378,12,8.0,10.8,2026-04-18T00:44:12.493026,3,24,30,0.88,0.0225
4415,111.407,0.81383,12,7.98,10.8,2026-04-18T00:44:12.494741,3,24,30,0.8825,0.0225
4416,111.408,0.81357,12,7.9,10.8,2026-04-18T00:44:12.496415,4,24,48,0.885,0.02275
4417,111.408,0.81444,12,7.88,10.8,2026-04-18T00:44:12.498118,4,24,24,0.8825,0.023
4418,111.409,0.81424,12,7.88,10.8,2026-04-18T00:44:12.500064,2,24,24,0.8825,0.023
4419,111.407,0.81345,12,7.9,10.8,2026-04-18T00:44:12.501845,4,24,36,0.885,0.02275
4420,111.408,0.81444,12,7.9,10.8,2026-04-18T00:44:12.503524,4,18,24,0.885,0.02275
4421,111.408,0.81333,12,7.85,10.8,2026-04-18T00:44:12.505170,2,12,30,0.885,0.022
4422,111.408,0.81444,12,8.0,10.8,2026-04-18T00:44:12.506847,3,24,30,0.88,0.0225
4423,111.408,0.81208,12,7.88,10.8,2026-04-18T00:44:12.508506,2,24,36,0.8775,0.022
4424,111.407,0.81461,12,7.92,10.8,2026-04-18T00:44:12.510531,3,12,36,0.8775,0.02225
4425,111.408,0.81465,12,7.9,10.8,2026-04-18T00:44:12.512206,2,18,36,0.885,0.02225
4426,111.409,0.81473,12,7.98,10.8,2026-04-18T00:44:12.513891,2,24,24,0.8825,0.0225
4427,111.408,0.815,12,7.95,10.8,2026-04-18T00:44:12.515541,2,24,24,0.875,0.0225
4428,111.41,0.81405,12,7.9,10.8,2026-04-18T00:44:12.517193,2,24,42,0.875,0.02225
4429,111.407,0.81505,12,7.9,10.8,2026-04-18T00:44:12.518875,3,18,36,0.875,0.02225
4430,111.407,0.81491,12,7.88,10.8,2026-04-18T00:44:12.520583,3,24,30,0.8775,0.022
4431,111.409,0.81446,12,7.9,10.8,2026-04-18T00:44:12.522248,2,24,42,0.875,0.02275
4432,111.411,0.81325,12,7.88,10.8,2026-04-18T00:44:12.523936,2,24,30,0.8775,0.022
4433,111.409,0.81319,12,7.85,10.8,2026-04-18T00:44:12.525678,2,12,36,0.885,0.023
4434,111.41,0.81443,12,7.85,10.8,2026-04-18T00:44:12.527325,4,24,48,0.885,0.022
4435,111.407,0.81414,12,7.9,10.8,2026-04-18T00:44:12.529004,2,12,30,0.88,0.022
4436,111.407,0.81464,12,7.9,10.8,2026-04-18T00:44:12.530885,2,12,30,0.885,0.02225
4437,111.408,0.81381,12,7.88,10.8,2026-04-18T00:44:12.532602,4,12,36,0.8825,0.022
4438,111.408,0.81429,12,7.88,10.8,2026-04-18T00:44:12.534302,4,18,30,0.8825,0.023
4439,111.407,0.81293,12,7.9,10.8,2026-04-18T00:44:12.536016,2,12,48,0.875,0.02275
4440,111.409,0.81442,12,7.9,10.8,2026-04-18T00:44:12.537700,2,18,48,0.88,0.022
4441,111.408,0.81368,12,7.95,10.8,2026-04-18T00:44:12.539432,2,24,42,0.88,0.02225
4442,111.407,0.81467,12,7.93,10.8,2026-04-18T00:44:12.541268,2,12,48,0.8825,0.02225
4443,111.408,0.8138,12,7.93,10.8,2026-04-18T00:44:12.542994,2,12,42,0.8825,0.02275
4444,111.408,0.81396,12,7.95,10.8,2026-04-18T00:44:12.544657,3,12,42,0.88,0.02275
4445,111.407,0.81304,12,7.85,10.8,2026-04-18T00:44:12.546297,2,24,36,0.875,0.023
4446,111.407,0.81362,12,7.95,10.8,2026-04-18T00:44:12.547968,4,24,48,0.875,0.0225
4447,111.407,0.81467,12,7.9,10.8,2026-04-18T00:44:12.549611,3,12,36,0.885,0.02275
4448,111.408,0.81293,12,7.95,10.8,2026-04-18T00:44:12.551327,4,12,48,0.875,0.0225
4449,111.408,0.81369,12,7.9,10.8,2026-04-18T00:44:12.553021,4,12,36,0.885,0.02275
4450,111.407,0.8133,12,7.9,10.8,2026-04-18T00:44:12.554718,3,24,30,0.885,0.02225
4451,111.409,0.81576,12,7.9,10.8,2026-04-18T00:44:12.556422,4,18,48,0.875,0.02275
4452,111.409,0.8143,12,7.95,10.8,2026-04-18T00:44:12.558090,2,12,24,0.875,0.0225
4453,111.409,0.81367,12,7.95,10.8,2026-04-18T00:44:12.559771,3,24,48,0.875,0.0225
4454,111.406,0.81391,12,7.95,10.8,2026-04-18T00:44:12.561438,4,24,42,0.88,0.02275
4455,111.407,0.81406,12,7.9,10.8,2026-04-18T00:44:12.563092,4,24,24,0.875,0.02225
4456,111.409,0.81335,12,7.92,10.8,2026-04-18T00:44:12.564752,3,12,36,0.8775,0.02275
4457,111.406,0.81511,12,7.88,10.8,2026-04-18T00:44:12.566422,2,12,48,0.8825,0.022
4458,111.407,0.81421,12,7.88,10.8,2026-04-18T00:44:12.568069,3,18,30,0.8775,0.022
4459,111.408,0.81428,12,7.9,10.8,2026-04-18T00:44:12.569721,2,24,30,0.875,0.02275
4460,111.407,0.8137,12,7.85,10.8,2026-04-18T00:44:12.571600,2,18,48,0.885,0.022
4461,111.409,0.81439,12,7.93,10.8,2026-04-18T00:44:12.573266,3,18,36,0.8825,0.02225
4462,111.406,0.81384,12,7.93,10.8,2026-04-18T00:44:12.574991,3,12,36,0.8825,0.02225
4463,111.41,0.81367,12,7.9,10.8,2026-04-18T00:44:12.576688,2,24,48,0.875,0.02275
4464,111.408,0.81513,12,7.85,10.8,2026-04-18T00:44:12.578426,4,24,36,0.885,0.023
4465,111.407,0.81378,12,7.93,10.8,2026-04-18T00:44:12.580385,3,12,42,0.8825,0.02275
4466,111.408,0.81408,12,7.9,10.8,2026-04-18T00:44:12.582090,4,18,24,0.88,0.022
4467,111.409,0.81472,12,7.93,10.8,2026-04-18T00:44:12.583773,4,24,48,0.8825,0.02225
4468,111.41,0.81396,12,7.9,10.8,2026-04-18T00:44:12.585678,4,18,42,0.88,0.022
4469,111.407,0.81275,12,7.9,10.8,2026-04-18T00:44:12.587335,3,18,42,0.88,0.022
4470,111.407,0.81333,12,7.93,10.8,2026-04-18T00:44:12.588975,3,18,36,0.8825,0.02275
4471,111.409,0.81311,12,7.97,10.8,2026-04-18T00:44:12.590595,4,12,48,0.8775,0.0225
4472,111.409,0.81314,12,7.85,10.8,2026-04-18T00:44:12.592336,4,24,24,0.875,0.022
4473,111.408,0.81451,12,7.9,10.8,2026-04-18T00:44:12.594007,2,24,24,0.885,0.02275
4474,111.408,0.81467,12,7.92,10.8,2026-04-18T00:44:12.595666,2,18,48,0.8775,0.02275
4475,111.408,0.81386,12,7.9,10.8,2026-04-18T00:44:12.597345,2,18,42,0.875,0.02275
4476,111.409,0.81356,12,7.95,10.8,2026-04-18T00:44:12.599066,3,12,48,0.875,0.0225
4477,111.408,0.81532,12,7.93,10.8,2026-04-18T00:44:12.600833,3,24,24,0.8825,0.02275
4478,111.408,0.81546,12,7.93,10.8,2026-04-18T00:44:12.602530,3,24,42,0.8825,0.02275
4479,111.408,0.81406,12,7.85,10.8,2026-04-18T00:44:12.604157,2,24,48,0.875,0.023
4480,111.409,0.81414,12,7.9,10.8,2026-04-18T00:44:12.605776,4,24,36,0.875,0.02225
4481,111.409,0.81289,12,7.9,10.8,2026-04-18T00:44:12.607444,2,24,36,0.88,0.022
4482,111.409,0.81418,12,7.95,10.8,2026-04-18T00:44:12.609089,4,12,48,0.88,0.02275
4483,111.408,0.8151,12,7.9,10.8,2026-04-18T00:44:12.610802,2,24,30,0.88,0.022
4484,111.407,0.81446,12,7.95,10.8,2026-04-18T00:44:12.612466,2,24,30,0.88,0.02225
4485,111.408,0.81432,12,7.95,10.8,2026-04-18T00:44:12.614157,2,24,48,0.875,0.0225
4486,111.407,0.8133,12,7.95,10.8,2026-04-18T00:44:12.616040,4,24,30,0.88,0.02225
4487,111.407,0.8137,12,7.9,10.8,2026-04-18T00:44:12.617866,4,12,42,0.88,0.023
4488,111.407,0.81363,12,7.85,10.8,2026-04-18T00:44:12.619543,2,18,30,0.885,0.022
4489,111.408,0.8143,12,7.92,10.8,2026-04-18T00:44:12.621255,3,12,36,0.8775,0.02225
4490,111.409,0.81457,12,7.98,10.8,2026-04-18T00:44:12.622925,2,12,24,0.8825,0.0225
4491,111.408,0.81321,12,7.95,10.8,2026-04-18T00:44:12.624586,2,12,42,0.88,0.02275
4492,111.408,0.81298,12,7.9,10.8,2026-04-18T00:44:12.626208,4,12,48,0.875,0.02225
4493,111.407,0.81413,12,7.88,10.8,2026-04-18T00:44:12.627869,4,12,42,0.8775,0.023
4494,111.408,0.81563,12,7.93,10.8,2026-04-18T00:44:12.629506,2,18,42,0.8825,0.02225
4495,111.408,0.81474,12,7.9,10.8,2026-04-18T00:44:12.631135,4,24,36,0.885,0.02275
4496,111.408,0.81404,12,7.95,10.8,2026-04-18T00:44:12.632781,4,24,36,0.88,0.02225
4497,111.409,0.81386,12,7.88,10.8,2026-04-18T00:44:12.634429,3,18,24,0.8775,0.023
4498,111.408,0.8132,12,7.95,10.8,2026-04-18T00:44:12.636122,2,18,30,0.88,0.02275
4499,111.408,0.81475,12,7.9,10.8,2026-04-18T00:44:12.637850,3,18,24,0.875,0.02225
4500,111.408,0.81377,12,7.95,10.8,2026-04-18T00:44:12.639537,2,12,48,0.88,0.02225
4501,111.408,0.81366,12,7.9,10.8,2026-04-18T00:44:12.641227,2,18,42,0.88,0.022
4502,111.409,0.81312,12,7.88,10.8,2026-04-18T00:44:12.642860,2,24,30,0.8775,0.023
4503,111.408,0.8136,12,7.85,10.8,2026-04-18T00:44:12.644503,4,24,30,0.875,0.023
4504,111.406,0.81284,12,7.88,10.8,2026-04-18T00:44:12.646139,3,24,24,0.8775,0.023
4505,111.41,0.81373,12,8.0,10.8,2026-04-18T00:44:12.647819,4,24,36,0.88,0.0225
4506,111.408,0.81416,13,8.0,10.8,2026-04-18T00:44:12.649602,3,18,24,0.88,0.0225
4507,111.408,0.81485,12,7.9,10.8,2026-04-18T00:44:12.651297,4,18,30,0.885,0.02225
4508,111.409,0.81373,12,7.95,10.8,2026-04-18T00:44:12.652947,2,18,36,0.885,0.0225
4509,111.408,0.81353,12,7.85,10.8,2026-04-18T00:44:12.654630,2,12,42,0.885,0.022
4510,111.407,0.81513,12,7.9,10.8,2026-04-18T00:44:12.656320,2,18,30,0.875,0.02225
4511,111.409,0.8143,12,7.93,10.8,2026-04-18T00:44:12.658025,4,18,30,0.8825,0.02225
4512,111.408,0.81372,12,7.97,10.8,2026-04-18T00:44:12.659694,4,12,24,0.8775,0.0225
4513,111.409,0.81417,12,7.88,10.8,2026-04-18T00:44:12.661531,3,24,48,0.8825,0.023
4514,111.405,0.8126,12,7.92,10.8,2026-04-18T00:44:12.663169,3,18,42,0.8775,0.02225
4515,111.408,0.81357,12,7.95,10.8,2026-04-18T00:44:12.664822,3,12,24,0.875,0.0225
4516,111.408,0.81468,12,7.85,10.8,2026-04-18T00:44:12.666525,2,18,42,0.885,0.022
4517,111.41,0.81391,12,7.98,10.8,2026-04-18T00:44:12.668272,4,12,48,0.8825,0.0225
4518,111.408,0.8143,12,7.92,10.8,2026-04-18T00:44:12.669941,4,24,36,0.8775,0.02225
4519,111.407,0.81301,12,7.95,10.8,2026-04-18T00:44:12.671598,3,24,42,0.88,0.02225
4520,111.409,0.81436,12,7.98,10.8,2026-04-18T00:44:12.673466,2,12,30,0.8825,0.0225
4521,111.41,0.81418,12,7.93,10.8,2026-04-18T00:44:12.675147,3,18,48,0.8825,0.02275
4522,111.409,0.81343,12,7.92,10.8,2026-04-18T00:44:12.676821,2,24,24,0.8775,0.02275
4523,111.407,0.81424,13,7.95,10.8,2026-04-18T00:44:12.678467,2,18,36,0.88,0.02275
4524,111.407,0.81375,12,7.93,10.8,2026-04-18T00:44:12.680300,3,18,42,0.8825,0.02275
4525,111.408,0.8139,12,7.88,10.8,2026-04-18T00:44:12.682143,3,12,48,0.8775,0.023
4526,111.408,0.81218,12,7.9,10.8,2026-04-18T00:44:12.684426,4,12,24,0.88,0.023
4527,111.408,0.81457,12,7.98,10.8,2026-04-18T00:44:12.686077,3,24,42,0.8825,0.0225
4528,111.409,0.81343,12,7.9,10.8,2026-04-18T00:44:12.687710,3,18,36,0.88,0.022
4529,111.407,0.81427,12,7.97,10.8,2026-04-18T00:44:12.689323,3,12,30,0.8775,0.0225
4530,111.41,0.81502,12,7.95,10.8,2026-04-18T00:44:12.690935,2,18,30,0.875,0.0225
4531,111.408,0.81363,12,7.93,10.8,2026-04-18T00:44:12.692609,2,12,36,0.8825,0.02225
4532,111.408,0.81336,12,7.95,10.8,2026-04-18T00:44:12.694243,4,24,42,0.88,0.02225
4533,111.407,0.81399,12,7.88,10.8,2026-04-18T00:44:12.695931,2,12,24,0.8775,0.022
4534,111.41,0.81432,12,7.95,10.8,2026-04-18T00:44:12.697618,3,24,36,0.88,0.02275
4535,111.408,0.81337,12,7.88,10.8,2026-04-18T00:44:12.699296,3,18,30,0.8775,0.022
4536,111.407,0.81288,12,7.9,10.8,2026-04-18T00:44:12.701166,4,18,48,0.88,0.023
4537,111.408,0.81359,12,7.97,10.8,2026-04-18T00:44:12.704203,2,24,48,0.8775,0.0225
4538,111.408,0.81456,12,7.9,10.8,2026-04-18T00:44:12.706099,4,18,36,0.88,0.022
4539,111.409,0.8136,12,7.85,10.8,2026-04-18T00:44:12.707745,4,18,30,0.885,0.023
4540,111.408,0.81349,12,7.9,10.8,2026-04-18T00:44:12.709408,2,12,24,0.88,0.022
4541,111.408,0.81366,12,7.92,10.8,2026-04-18T00:44:12.711318,3,18,24,0.8775,0.02275
4542,111.409,0.81258,12,7.98,10.8,2026-04-18T00:44:12.713708,2,12,36,0.8825,0.0225
4543,111.407,0.81289,12,7.98,10.8,2026-04-18T00:44:12.715461,3,18,42,0.8825,0.0225
4544,111.409,0.81301,12,7.85,10.8,2026-04-18T00:44:12.717463,3,18,42,0.875,0.022
4545,111.407,0.81421,12,7.88,10.8,2026-04-18T00:44:12.719321,3,18,30,0.8775,0.023
4546,111.408,0.81381,12,7.88,10.8,2026-04-18T00:44:12.720990,3,24,36,0.8825,0.023
4547,111.41,0.81278,12,7.88,10.8,2026-04-18T00:44:12.722924,4,24,36,0.8775,0.022
4548,111.409,0.81458,12,7.95,10.8,2026-04-18T00:44:12.724762,4,18,30,0.875,0.0225
4549,111.408,0.81408,12,7.88,10.8,2026-04-18T00:44:12.726652,2,12,48,0.8825,0.023
4550,111.408,0.81263,12,7.9,10.8,2026-04-18T00:44:12.728289,2,18,24,0.885,0.02225
4551,111.407,0.81415,12,7.95,10.8,2026-04-18T00:44:12.729913,3,24,42,0.875,0.0225
4552,111.407,0.81338,12,7.95,10.8,2026-04-18T00:44:12.731551,4,18,30,0.875,0.0225
4553,111.407,0.81371,12,8.0,10.8,2026-04-18T00:44:12.733181,3,24,48,0.88,0.0225
4554,111.408,0.81424,12,7.9,10.8,2026-04-18T00:44:12.734821,3,18,24,0.875,0.02225
4555,111.408,0.81346,12,7.85,10.8,2026-04-18T00:44:12.736486,4,12,36,0.875,0.022
4556,111.408,0.81334,12,7.85,10.8,2026-04-18T00:44:12.738145,4,18,42,0.885,0.022
4557,111.408,0.8148,12,7.93,10.8,2026-04-18T00:44:12.739836,2,24,36,0.8825,0.02225
4558,111.407,0.81522,12,7.92,10.8,2026-04-18T00:44:12.741479,3,18,30,0.8775,0.02225
4559,111.409,0.81485,12,7.85,10.8,2026-04-18T00:44:12.743119,4,24,24,0.875,0.023
4560,111.408,0.81528,12,7.88,10.8,2026-04-18T00:44:12.744867,2,12,48,0.8775,0.023
4561,111.408,0.81373,12,7.85,10.8,2026-04-18T00:44:12.746491,2,24,48,0.875,0.022
4562,111.408,0.81424,12,7.93,10.8,2026-04-18T00:44:12.748128,2,18,42,0.8825,0.02275
4563,111.407,0.81337,12,7.98,10.8,2026-04-18T00:44:12.749735,4,24,36,0.8825,0.0225
4564,111.409,0.81385,12,7.92,10.8,2026-04-18T00:44:12.751349,3,24,24,0.8775,0.02225
4565,111.41,0.81436,12,7.95,10.8,2026-04-18T00:44:12.752988,4,24,36,0.875,0.0225
4566,111.407,0.81412,12,7.92,10.8,2026-04-18T00:44:12.754729,2,18,42,0.8775,0.02225
4567,111.407,0.81485,12,7.9,10.8,2026-04-18T00:44:12.756703,4,24,30,0.885,0.02275
4568,111.409,0.81481,12,7.95,10.8,2026-04-18T00:44:12.758469,3,18,48,0.875,0.0225
4569,111.406,0.81335,12,7.98,10.8,2026-04-18T00:44:12.760150,4,24,42,0.8825,0.0225
4570,111.408,0.81577,12,7.95,10.8,2026-04-18T00:44:12.761916,4,24,24,0.885,0.0225
4571,111.406,0.81289,12,7.85,10.8,2026-04-18T00:44:12.763660,4,18,42,0.875,0.023
4572,111.408,0.81485,12,7.92,10.8,2026-04-18T00:44:12.765379,2,18,36,0.8775,0.02225
4573,111.408,0.81263,12,7.92,10.8,2026-04-18T00:44:12.767066,4,12,48,0.8775,0.02275
4574,111.409,0.81361,12,7.9,10.8,2026-04-18T00:44:12.768745,2,24,30,0.885,0.02225
4575,111.407,0.81401,12,7.9,10.8,2026-04-18T00:44:12.770375,2,18,36,0.88,0.023
4576,111.409,0.8139,12,7.9,10.8,2026-04-18T00:44:12.772035,2,18,30,0.885,0.02225
4577,111.41,0.81506,12,7.95,10.8,2026-04-18T00:44:12.773684,4,24,48,0.875,0.0225
4578,111.409,0.81461,12,7.88,10.8,2026-04-18T00:44:12.775298,2,24,36,0.8825,0.022
4579,111.408,0.81381,12,7.92,10.8,2026-04-18T00:44:12.776924,2,12,24,0.8775,0.02225
4580,111.409,0.81288,12,7.88,10.8,2026-04-18T00:44:12.778633,3,12,42,0.8825,0.023
4581,111.408,0.8152,12,7.95,10.8,2026-04-18T00:44:12.780263,3,18,24,0.885,0.0225
4582,111.409,0.81512,12,7.88,10.8,2026-04-18T00:44:12.781896,4,12,30,0.8825,0.023
4583,111.408,0.81475,12,7.95,10.8,2026-04-18T00:44:12.783584,2,18,36,0.88,0.02225
4584,111.408,0.81472,12,7.93,10.8,2026-04-18T00:44:12.785222,4,24,42,0.8825,0.02225
4585,111.408,0.81419,12,8.0,10.8,2026-04-18T00:44:12.786951,2,12,42,0.88,0.0225
4586,111.407,0.81452,12,7.93,10.8,2026-04-18T00:44:12.788663,2,18,48,0.8825,0.02275
4587,111.408,0.81425,12,7.88,10.8,2026-04-18T00:44:12.790322,2,12,42,0.8775,0.023
